Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CSPP1	gene	CSPP1	Expert list;Expert Review Green;Orphanet;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Meckel syndrome;Joubert syndrome 21;Meckel-Gruber syndrome				24360807;24360803;24360808		False	3	100;0;0	4.3	False		ENSG00000104218	ENSG00000104218	HGNC:26193													
DDX59	gene	DDX59	Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Orofaciodigital syndrome V, 174300				29127725;23972372;28711741		False	3	50;0;50	4.3	False		ENSG00000118197	ENSG00000118197	HGNC:25360													
DHCR7	gene	DHCR7	Expert Review Green;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Smith-Lemli-Opitz syndrome, OMIM:270400				9634533		False	3	33;0;67	4.3	False		ENSG00000172893	ENSG00000172893	HGNC:2860													
DLG5	gene	DLG5	Expert Review Green;Literature	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Yuksel-Vogel-Bauser syndrome, OMIM:620703				32631816;30791088;17765678;35361250		False	3	80;20;0	4.3	False		ENSG00000151208	ENSG00000151208	HGNC:2904													
DYNC2H1	gene	DYNC2H1	Emory Genetics Laboratory;Expert list;Expert Review Green;Orphanet;Other;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 3 with or without polydactyly, OMIM:613091						False	3	0;0;0	4.3	False		ENSG00000187240	ENSG00000187240	HGNC:2962													
GLIS2	gene	GLIS2	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 7, OMIM:611498				17618285;18227149;23559409;26374130;31676329		False	3	33;0;67	4.3	False		ENSG00000126603	ENSG00000126603	HGNC:29450													
HNF1B	gene	HNF1B	Expert list;Expert Review Green;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Polycystic Kidney Disease, Nephronophthisis And Related Disorders 22 Gene Panel						False	3	0;0;100	4.3	False		ENSG00000108753	ENSG00000275410	HGNC:11630													
HYLS1	gene	HYLS1	Emory Genetics Laboratory;Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Hydrolethalus syndrome, 236680				26830932 - report in two siblings with Joubert syndrome;19656802 - impairment in ciligenesis;18648327 - Hydrolethalus syndrome;15843405 - Hydrolethalus syndrome		False	3	0;0;0	4.3	False		ENSG00000198331	ENSG00000198331	HGNC:26558													
ICK	gene	ICK	Expert Review Green;Literature	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Endocrine-cerebroosteodysplasia, OMIM:612651;Endocrine-cerebro-osteodysplasia syndrome, MONDO:0012980				19185282;27069622;27466187		False	3	0;100;0	4.3	False		ENSG00000112144	ENSG00000112144	HGNC:21219													
IFT122	gene	IFT122	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Cranioectodermal dysplasia;Cranioectodermal dysplasia 1, 218330				19000668;24027799;23826986;26792575;24689072;20493458		False	3	0;0;0	4.3	False		ENSG00000163913	ENSG00000163913	HGNC:13556													
IFT140	gene	IFT140	Expert Review;Expert Review Green	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 9 with or without polydactyly, OMIM:266920;short-rib thoracic dysplasia 9 with or without polydactyly, MONDO:0009964;cystic kidney disease, MONDO:0002473				22503633;23418020;29706353;34890546		False	3	100;0;0	4.3	False		ENSG00000187535	ENSG00000187535	HGNC:29077													
IFT172	gene	IFT172	Expert list;Expert Review Green	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 10 with or without polydactyly, OMIM:615630				25168386;30761183;24488770;24140113		False	3	100;0;0	4.3	False		ENSG00000138002	ENSG00000138002	HGNC:30391													
IFT27	gene	IFT27	Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 19, OMIM:615996				24488770;29704304;30761183		False	3	100;0;0	4.3	False		ENSG00000100360	ENSG00000100360	HGNC:18626													
